Order ID,Order Date,Ship Mode,Segment,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month_Name,Profit Margin
CA-2021-100173,2020-06-18 06:01:27.536898984,Second Class,Corporate,Washington,East,Technology,Copiers,183.89,8,0.2,-19.64,2020,6,Jun,-10.68
CA-2022-100174,2020-02-13 09:21:53.593835993,Standard Class,Corporate,Texas,Central,Furniture,Chairs,71.37,5,0.2,-6.92,2020,2,Feb,-9.7
CA-2023-100175,2023-10-07 20:22:59.696802912,Standard Class,Home Office,Georgia,West,Technology,Copiers,782.92,4,0.5,-76.25,2023,10,Oct,-9.74
CA-2020-100176,2023-06-08 10:39:55.196877968,First Class,Consumer,New York,South,Office Supplies,Storage,223.59,2,0.0,98.23,2023,6,Jun,43.93
CA-2021-100177,2023-10-23 08:02:55.794266272,Standard Class,Corporate,Pennsylvania,South,Furniture,Furnishings,125.03,5,0.4,4.82,2023,10,Oct,3.86
CA-2022-100178,2023-08-21 01:49:47.962175408,Standard Class,Home Office,Washington,West,Office Supplies,Storage,78.17,6,0.1,5.61,2023,8,Aug,7.18
CA-2023-100179,2023-07-29 15:36:58.141792160,First Class,Home Office,New York,East,Technology,Accessories,33.29,14,0.1,-0.04,2023,7,Jul,-0.12
CA-2020-100180,2020-03-03 14:26:26.110972132,Same Day,Corporate,Illinois,East,Technology,Machines,37.79,11,0.2,5.16,2020,3,Mar,13.65
CA-2021-100181,2021-03-05 14:12:49.099914944,Standard Class,Corporate,Pennsylvania,South,Technology,Machines,79.67,9,0.2,-8.66,2021,3,Mar,-10.87
CA-2022-100182,2020-04-03 15:31:29.608245359,Standard Class,Corporate,Texas,Central,Office Supplies,Binders,73.78,6,0.0,27.08,2020,4,Apr,36.7
CA-2023-100183,2022-08-26 00:36:18.696152496,Same Day,Corporate,California,East,Office Supplies,Binders,54.64,6,0.2,-0.7,2022,8,Aug,-1.28
CA-2020-100184,2020-09-11 18:57:02.584680040,Same Day,Home Office,Washington,South,Technology,Machines,216.39,6,0.2,2.1,2020,9,Sep,0.97
CA-2021-100185,2020-10-07 08:32:58.405963876,First Class,Home Office,Pennsylvania,Central,Furniture,Chairs,248.21,8,0.5,-52.72,2020,10,Oct,-21.24
CA-2022-100186,2021-08-11 09:32:20.401260816,Second Class,Consumer,Washington,Central,Office Supplies,Binders,93.82,6,0.4,3.32,2021,8,Aug,3.54
CA-2023-100187,2020-08-07 05:10:18.341922248,First Class,Consumer,Texas,West,Furniture,Furnishings,1027.78,11,0.2,-3.81,2020,8,Aug,-0.37
CA-2020-100188,2023-04-24 07:13:30.346725376,Standard Class,Home Office,Ohio,South,Furniture,Bookcases,25.87,11,0.2,0.1,2023,4,Apr,0.39
CA-2021-100189,2022-11-30 16:00:31.700605392,First Class,Consumer,Georgia,East,Technology,Machines,157.3,13,0.4,-8.43,2022,11,Nov,-5.36
CA-2022-100190,2022-11-13 05:00:30.439785856,First Class,Home Office,Ohio,South,Technology,Phones,119.27,14,0.4,-10.11,2022,11,Nov,-8.48
CA-2023-100191,2022-09-19 01:23:17.168159296,Same Day,Corporate,Washington,East,Office Supplies,Supplies,85.57,1,0.3,16.45,2022,9,Sep,19.22
CA-2020-100192,2020-08-10 17:19:20.854555460,Standard Class,Home Office,New York,South,Office Supplies,Supplies,73.87,1,0.2,-0.34,2020,8,Aug,-0.46
CA-2021-100193,2021-02-04 03:41:54.254265272,Standard Class,Corporate,Georgia,West,Furniture,Bookcases,147.38,10,0.0,12.79,2021,2,Feb,8.68
CA-2022-100194,2020-12-26 08:14:14.475409016,Second Class,Corporate,Pennsylvania,South,Technology,Copiers,118.45,12,0.3,3.13,2020,12,Dec,2.64
CA-2023-100195,2023-05-12 22:16:32.445089312,Second Class,Home Office,Ohio,West,Technology,Copiers,100.3,14,0.0,12.42,2023,5,May,12.38
CA-2020-100196,2021-04-22 12:16:23.439235504,Same Day,Home Office,Ohio,West,Office Supplies,Supplies,40.5,2,0.1,5.49,2021,4,Apr,13.56
CA-2021-100197,2021-08-17 14:33:21.100715464,Standard Class,Corporate,Pennsylvania,West,Office Supplies,Supplies,29.43,13,0.1,1.32,2021,8,Aug,4.49
CA-2022-100198,2023-02-13 14:43:47.908140288,Second Class,Consumer,Pennsylvania,East,Office Supplies,Paper,111.22,1,0.0,44.75,2023,2,Feb,40.24
CA-2023-100199,2021-01-28 12:09:45.740731476,Second Class,Home Office,Florida,West,Office Supplies,Storage,99.28,3,0.0,17.97,2021,1,Jan,18.1
CA-2020-100200,2020-11-12 08:50:50.462800820,First Class,Corporate,California,East,Furniture,Tables,121.87,3,0.3,14.62,2020,11,Nov,12.0
CA-2021-100201,2022-12-30 09:32:11.755641168,First Class,Consumer,Georgia,Central,Technology,Copiers,133.14,4,0.2,35.87,2022,12,Dec,26.94
CA-2022-100202,2023-06-26 04:40:41.667083600,Second Class,Consumer,Florida,West,Technology,Phones,88.01,6,0.1,30.47,2023,6,Jun,34.62
CA-2023-100203,2023-07-23 03:35:12.232951408,First Class,Corporate,New York,South,Office Supplies,Storage,120.01,13,0.2,11.99,2023,7,Jul,9.99
CA-2020-100204,2021-09-28 21:37:25.159353576,First Class,Home Office,Illinois,South,Furniture,Tables,63.21,13,0.5,2.74,2021,9,Sep,4.33
CA-2021-100205,2022-05-23 01:31:25.645669680,Standard Class,Consumer,Pennsylvania,Central,Technology,Accessories,681.26,10,0.0,212.81,2022,5,May,31.24
CA-2022-100206,2021-07-26 00:50:08.675639160,Second Class,Consumer,Georgia,West,Technology,Phones,66.7,7,0.1,1.43,2021,7,Jul,2.14
CA-2023-100207,2021-09-28 02:20:20.833541800,Second Class,Consumer,Georgia,Central,Furniture,Chairs,102.41,14,0.1,33.32,2021,9,Sep,32.54
CA-2020-100208,2023-09-17 07:45:03.737429328,Same Day,Corporate,Texas,South,Technology,Phones,71.97,9,0.4,-5.94,2023,9,Sep,-8.25
CA-2021-100209,2020-08-26 19:00:47.370791012,Same Day,Consumer,Illinois,South,Technology,Copiers,70.77,8,0.0,7.86,2020,8,Aug,11.11
CA-2022-100210,2022-06-26 11:15:09.050883072,Standard Class,Consumer,Michigan,East,Furniture,Chairs,152.12,6,0.5,-5.09,2022,6,Jun,-3.35
CA-2023-100211,2020-06-16 22:28:04.094661530,Standard Class,Corporate,Florida,East,Office Supplies,Binders,133.99,9,0.0,40.17,2020,6,Jun,29.98
CA-2020-100212,2021-05-04 18:48:02.233451744,Standard Class,Consumer,Illinois,Central,Furniture,Furnishings,93.74,4,0.0,37.76,2021,5,May,40.28
CA-2021-100213,2020-01-14 22:50:58.748186321,First Class,Corporate,New York,South,Technology,Accessories,111.78,11,0.0,42.58,2020,1,Jan,38.09
CA-2022-100214,2022-07-10 18:52:04.310802016,Standard Class,Consumer,Illinois,West,Office Supplies,Binders,72.25,6,0.1,7.08,2022,7,Jul,9.8
CA-2023-100215,2021-04-01 04:21:23.154050128,Same Day,Corporate,California,West,Technology,Copiers,221.79,7,0.1,16.09,2021,4,Apr,7.25
CA-2020-100216,2021-06-20 07:33:01.828188320,Standard Class,Corporate,Ohio,East,Technology,Phones,1158.86,2,0.1,305.4,2021,6,Jun,26.35
CA-2021-100217,2022-10-18 04:53:26.804422880,Same Day,Home Office,Texas,South,Office Supplies,Storage,61.88,12,0.0,17.28,2022,10,Oct,27.93
CA-2022-100218,2021-04-07 19:53:31.667583928,Same Day,Home Office,Texas,East,Furniture,Chairs,220.07,1,0.1,-0.45,2021,4,Apr,-0.2
CA-2023-100219,2020-05-03 23:04:40.082053334,Standard Class,Corporate,Georgia,West,Office Supplies,Binders,155.24,14,0.3,-18.22,2020,5,May,-11.74
CA-2020-100220,2023-07-14 19:43:43.765447536,Standard Class,Corporate,Illinois,East,Furniture,Tables,289.64,10,0.3,-37.5,2023,7,Jul,-12.95
CA-2021-100221,2020-11-02 20:56:21.157752540,First Class,Consumer,Washington,South,Furniture,Furnishings,297.91,8,0.2,37.51,2020,11,Nov,12.59
CA-2022-100222,2021-03-24 05:15:51.198278880,Second Class,Consumer,California,West,Technology,Machines,182.26,13,0.4,-42.96,2021,3,Mar,-23.57
CA-2023-100223,2023-10-30 13:36:34.726572272,Standard Class,Home Office,California,South,Furniture,Bookcases,142.62,8,0.1,7.57,2023,10,Oct,5.31
CA-2020-100224,2020-01-19 09:47:28.191324360,Same Day,Consumer,New York,West,Technology,Copiers,96.12,11,0.0,25.77,2020,1,Jan,26.81
CA-2021-100225,2022-11-05 19:56:28.902786816,Same Day,Corporate,Texas,South,Technology,Accessories,69.06,7,0.0,7.13,2022,11,Nov,10.32
CA-2022-100226,2023-02-15 17:34:15.676189520,Standard Class,Corporate,Florida,South,Office Supplies,Paper,134.71,9,0.0,20.11,2023,2,Feb,14.93
CA-2023-100227,2023-05-11 09:27:35.095812272,Second Class,Corporate,Georgia,East,Furniture,Bookcases,41.08,9,0.1,13.67,2023,5,May,33.28
CA-2020-100228,2020-11-04 00:59:21.995296944,Second Class,Consumer,Illinois,West,Office Supplies,Storage,81.95,12,0.4,0.73,2020,11,Nov,0.89
CA-2021-100229,2023-04-27 14:06:58.952319008,Standard Class,Consumer,Georgia,Central,Furniture,Tables,448.92,3,0.3,-30.19,2023,4,Apr,-6.73
CA-2022-100230,2022-04-02 07:05:30.514834640,Standard Class,Corporate,Georgia,South,Office Supplies,Paper,163.78,1,0.0,65.67,2022,4,Apr,40.1
CA-2023-100231,2020-12-03 23:46:35.957372292,Second Class,Consumer,New York,West,Furniture,Tables,362.37,9,0.1,25.41,2020,12,Dec,7.01
CA-2020-100232,2022-07-23 08:24:28.314404368,Same Day,Corporate,Ohio,Central,Furniture,Chairs,645.25,1,0.2,81.06,2022,7,Jul,12.56
CA-2021-100233,2023-11-15 06:32:04.731075200,Standard Class,Corporate,Pennsylvania,East,Furniture,Chairs,124.33,12,0.5,-25.19,2023,11,Nov,-20.26
CA-2022-100234,2020-07-25 15:37:54.338319908,First Class,Corporate,Florida,Central,Technology,Accessories,182.61,1,0.0,64.07,2020,7,Jul,35.09
CA-2023-100235,2021-11-15 21:26:10.801020664,Standard Class,Corporate,Ohio,Central,Office Supplies,Binders,109.74,12,0.1,13.02,2021,11,Nov,11.86
CA-2020-100236,2021-12-19 11:52:49.880422272,Standard Class,Home Office,Georgia,South,Technology,Accessories,65.85,13,0.5,-16.49,2021,12,Dec,-25.04
CA-2021-100237,2020-03-17 08:01:50.952118877,First Class,Consumer,Michigan,West,Technology,Accessories,57.23,13,0.5,-6.12,2020,3,Mar,-10.69
CA-2022-100238,2023-01-16 03:00:19.992995440,Second Class,Corporate,California,East,Furniture,Bookcases,344.86,13,0.0,120.06,2023,1,Jan,34.81
CA-2023-100239,2023-03-15 10:00:39.265522592,Second Class,Corporate,Illinois,Central,Technology,Phones,182.84,5,0.0,48.37,2023,3,Mar,26.45
CA-2020-100240,2020-04-05 21:52:19.980987642,Second Class,Corporate,Georgia,South,Office Supplies,Binders,940.68,2,0.1,241.3,2020,4,Apr,25.65
CA-2021-100241,2023-09-30 20:04:54.671536496,Standard Class,Consumer,Illinois,West,Office Supplies,Binders,392.31,2,0.3,-8.31,2023,9,Sep,-2.12
CA-2022-100242,2020-03-17 04:31:28.347425827,Second Class,Consumer,Texas,East,Office Supplies,Storage,71.43,5,0.0,26.3,2020,3,Mar,36.82
CA-2023-100243,2021-01-16 12:38:52.155901336,First Class,Home Office,Ohio,Central,Furniture,Chairs,343.9,7,0.4,-12.38,2021,1,Jan,-3.6
CA-2020-100244,2020-04-19 18:58:07.426827438,First Class,Home Office,Michigan,Central,Technology,Machines,109.39,6,0.0,14.06,2020,4,Apr,12.85
CA-2021-100245,2022-05-23 20:48:29.971481456,Standard Class,Corporate,Illinois,Central,Office Supplies,Supplies,501.13,5,0.1,163.52,2022,5,May,32.63
CA-2022-100246,2022-12-04 07:39:56.817931648,Second Class,Home Office,Texas,East,Furniture,Tables,91.26,3,0.2,20.51,2022,12,Dec,22.47
CA-2023-100247,2023-01-08 14:25:55.851303344,Second Class,Consumer,New York,South,Office Supplies,Storage,51.81,9,0.0,22.57,2023,1,Jan,43.56
CA-2020-100248,2022-02-14 11:19:45.710711960,First Class,Corporate,Illinois,South,Office Supplies,Supplies,66.97,8,0.0,18.59,2022,2,Feb,27.76
CA-2021-100249,2022-08-30 18:33:33.348676640,Second Class,Consumer,Texas,South,Office Supplies,Paper,70.48,14,0.1,16.94,2022,8,Aug,24.04
CA-2022-100250,2021-11-29 11:31:13.037474360,First Class,Home Office,California,West,Technology,Copiers,64.06,11,0.3,9.96,2021,11,Nov,15.55
CA-2023-100251,2023-10-13 20:08:26.489217984,Standard Class,Corporate,Michigan,East,Furniture,Furnishings,83.71,3,0.0,5.95,2023,10,Oct,7.11
CA-2020-100252,2022-11-06 09:57:59.321559008,First Class,Corporate,Ohio,East,Office Supplies,Storage,349.57,7,0.1,117.06,2022,11,Nov,33.49
CA-2021-100253,2021-07-12 10:45:06.439185472,Second Class,Corporate,Florida,Central,Technology,Machines,894.3,3,0.2,-1.37,2021,7,Jul,-0.15
CA-2022-100254,2021-09-28 19:52:13.857007056,First Class,Consumer,New York,South,Technology,Phones,39.24,11,0.1,-0.28,2021,9,Sep,-0.71
CA-2023-100255,2021-07-08 15:35:18.717166160,Second Class,Consumer,Texas,Central,Furniture,Furnishings,525.06,6,0.4,-91.86,2021,7,Jul,-17.5
CA-2020-100256,2021-12-10 06:59:05.784760096,Same Day,Home Office,Illinois,Central,Office Supplies,Storage,92.05,3,0.1,18.83,2021,12,Dec,20.46
CA-2021-100257,2020-04-12 09:54:05.889828388,Standard Class,Consumer,Pennsylvania,East,Office Supplies,Binders,210.16,8,0.1,-2.28,2020,4,Apr,-1.08
CA-2022-100258,2020-02-03 23:12:35.591134237,Same Day,Home Office,Texas,South,Furniture,Furnishings,28.38,3,0.1,-0.84,2020,2,Feb,-2.96
CA-2023-100259,2023-08-02 21:17:53.677890624,First Class,Corporate,New York,South,Technology,Accessories,250.64,5,0.2,36.53,2023,8,Aug,14.57
CA-2020-100260,2021-04-06 07:04:34.318306896,Same Day,Consumer,Washington,East,Furniture,Bookcases,19.98,3,0.0,4.62,2021,4,Apr,23.12
CA-2021-100261,2022-04-16 18:12:48.379446640,Standard Class,Consumer,Pennsylvania,East,Office Supplies,Storage,203.15,14,0.3,30.01,2022,4,Apr,14.77
CA-2022-100262,2023-04-10 10:07:42.900885568,Standard Class,Consumer,Michigan,West,Technology,Phones,191.95,8,0.0,29.37,2023,4,Apr,15.3
CA-2023-100263,2023-01-09 18:28:56.688847744,First Class,Consumer,Florida,Central,Furniture,Tables,179.65,10,0.1,14.78,2023,1,Jan,8.23
CA-2020-100264,2023-01-28 06:01:36.182518640,Same Day,Consumer,New York,Central,Office Supplies,Supplies,71.17,14,0.1,0.07,2023,1,Jan,0.1
CA-2021-100265,2020-08-26 12:00:02.161404912,First Class,Corporate,Ohio,South,Office Supplies,Binders,257.12,9,0.0,68.24,2020,8,Aug,26.54
CA-2022-100266,2020-02-27 09:58:03.644368840,First Class,Corporate,Washington,East,Office Supplies,Binders,219.44,6,0.0,43.09,2020,2,Feb,19.64
CA-2023-100267,2022-05-21 16:12:50.901085696,Standard Class,Corporate,Michigan,South,Office Supplies,Supplies,120.31,14,0.0,22.36,2022,5,May,18.59
CA-2020-100268,2022-02-12 17:15:14.454395352,First Class,Corporate,California,East,Technology,Machines,290.57,10,0.0,67.72,2022,2,Feb,23.31
CA-2021-100269,2023-05-03 15:37:37.047080592,Second Class,Home Office,Washington,South,Technology,Phones,134.88,4,0.3,20.22,2023,5,May,14.99
CA-2022-100270,2020-05-16 07:21:30.178616100,Second Class,Home Office,Florida,South,Office Supplies,Supplies,251.84,10,0.3,-37.25,2020,5,May,-14.79
CA-2023-100271,2020-08-03 17:01:15.829289036,Second Class,Home Office,Michigan,South,Office Supplies,Supplies,130.86,4,0.0,33.95,2020,8,Aug,25.94
CA-2020-100272,2021-02-08 11:08:01.092710260,Second Class,Home Office,New York,South,Office Supplies,Storage,184.33,5,0.0,23.7,2021,2,Feb,12.86
CA-2021-100273,2020-09-08 08:33:11.374393356,Standard Class,Home Office,Georgia,South,Office Supplies,Binders,263.68,12,0.3,-27.7,2020,9,Sep,-10.51
CA-2022-100274,2021-03-15 03:52:29.707309752,Standard Class,Corporate,California,West,Furniture,Furnishings,99.69,11,0.0,15.22,2021,3,Mar,15.27
CA-2023-100275,2023-10-30 08:21:00.819532688,Same Day,Home Office,Georgia,Central,Furniture,Furnishings,43.21,3,0.5,-7.18,2023,10,Oct,-16.62
CA-2020-100276,2022-09-20 21:12:59.726822432,Standard Class,Corporate,New York,Central,Office Supplies,Paper,195.6,11,0.0,48.46,2022,9,Sep,24.78
CA-2021-100277,2023-04-29 01:10:44.999249504,Second Class,Corporate,Ohio,Central,Furniture,Bookcases,487.55,4,0.2,116.33,2023,4,Apr,23.86
CA-2022-100278,2020-05-07 16:29:16.501726122,Standard Class,Consumer,New York,East,Office Supplies,Supplies,200.17,14,0.1,65.42,2020,5,May,32.68
CA-2023-100279,2023-12-06 19:42:38.923300144,Standard Class,Home Office,Illinois,East,Office Supplies,Paper,204.0,12,0.0,58.07,2023,12,Dec,28.47
CA-2020-100280,2021-09-10 08:19:34.363336168,Second Class,Home Office,California,West,Office Supplies,Supplies,142.28,4,0.0,23.13,2021,9,Sep,16.26
CA-2021-100281,2020-05-16 03:51:07.573923050,First Class,Corporate,Georgia,West,Technology,Copiers,310.79,1,0.2,67.56,2020,5,May,21.74
CA-2022-100282,2020-02-24 01:19:23.736428678,Standard Class,Corporate,Florida,West,Furniture,Furnishings,123.23,1,0.0,45.24,2020,2,Feb,36.71
CA-2023-100283,2022-05-22 11:29:55.226897488,Standard Class,Consumer,Ohio,West,Technology,Phones,94.26,9,0.1,27.26,2022,5,May,28.92
CA-2020-100284,2022-02-23 21:29:03.713413720,Same Day,Consumer,Pennsylvania,South,Furniture,Tables,448.23,3,0.0,25.35,2022,2,Feb,5.66
CA-2021-100285,2023-07-22 20:34:27.023565312,First Class,Corporate,Pennsylvania,West,Technology,Copiers,87.31,5,0.1,23.71,2023,7,Jul,27.16
CA-2022-100286,2021-07-06 10:59:39.646770400,Standard Class,Corporate,Washington,West,Furniture,Furnishings,361.21,2,0.1,112.37,2021,7,Jul,31.11
CA-2023-100287,2023-03-09 17:15:57.682493616,Second Class,Corporate,New York,West,Furniture,Tables,448.51,1,0.1,95.09,2023,3,Mar,21.2
CA-2020-100288,2020-06-11 23:15:15.535097814,First Class,Consumer,Florida,West,Technology,Copiers,261.6,7,0.0,91.69,2020,6,Jun,35.05
CA-2021-100289,2023-01-29 08:19:25.717716512,Standard Class,Home Office,Texas,Central,Furniture,Bookcases,42.55,10,0.1,11.93,2023,1,Jan,28.04
CA-2022-100290,2023-09-05 17:00:06.664331808,Standard Class,Consumer,Ohio,South,Technology,Copiers,152.5,9,0.2,14.13,2023,9,Sep,9.27
CA-2023-100291,2022-02-10 12:39:35.383999600,Same Day,Consumer,Illinois,West,Technology,Accessories,121.27,4,0.4,6.72,2022,2,Feb,5.54
CA-2020-100292,2021-07-19 00:32:03.650372744,Same Day,Consumer,New York,East,Office Supplies,Binders,90.38,4,0.2,18.7,2021,7,Jul,20.69
CA-2021-100293,2023-04-23 13:41:37.323260112,Standard Class,Corporate,Florida,Central,Furniture,Chairs,171.19,3,0.0,71.29,2023,4,Apr,41.64
CA-2022-100294,2023-04-30 19:15:16.255566112,Same Day,Consumer,Texas,Central,Technology,Machines,320.28,3,0.0,134.05,2023,4,Apr,41.85
CA-2023-100295,2020-08-27 07:17:06.487216692,Same Day,Home Office,California,East,Furniture,Furnishings,93.83,2,0.0,24.57,2020,8,Aug,26.19
CA-2020-100296,2022-07-12 23:27:43.381197776,Standard Class,Consumer,California,South,Office Supplies,Storage,125.04,3,0.0,7.83,2022,7,Jul,6.26
CA-2021-100297,2023-02-21 13:49:19.863911536,Second Class,Home Office,Texas,South,Technology,Phones,116.62,13,0.0,6.72,2023,2,Feb,5.76
CA-2022-100298,2022-01-19 23:29:01.191774648,Same Day,Home Office,Michigan,Central,Furniture,Furnishings,475.26,5,0.0,202.26,2022,1,Jan,42.56
CA-2023-100299,2021-08-30 21:37:38.127783056,First Class,Corporate,Georgia,East,Technology,Phones,114.77,8,0.0,21.23,2021,8,Aug,18.5
CA-2020-100300,2021-11-25 12:51:02.710761992,Same Day,Corporate,Florida,South,Technology,Phones,43.19,8,0.0,8.68,2021,11,Nov,20.1
CA-2021-100301,2020-10-29 17:00:36.924000600,Second Class,Corporate,Georgia,Central,Furniture,Furnishings,30.77,5,0.0,7.32,2020,10,Oct,23.79
CA-2022-100302,2020-11-20 09:41:33.720918596,Second Class,Home Office,Pennsylvania,East,Furniture,Tables,213.31,11,0.0,33.34,2020,11,Nov,15.63
CA-2023-100303,2021-03-11 10:27:53.287636960,Standard Class,Corporate,California,South,Furniture,Furnishings,69.36,1,0.0,19.85,2021,3,Mar,28.62
CA-2020-100304,2020-05-01 21:59:23.616350628,Standard Class,Home Office,Pennsylvania,South,Office Supplies,Supplies,289.66,10,0.2,59.05,2020,5,May,20.39
CA-2021-100305,2020-11-20 21:57:52.837344272,Standard Class,Corporate,New York,Central,Office Supplies,Binders,39.2,14,0.0,6.0,2020,11,Nov,15.31
CA-2022-100306,2020-02-29 14:33:42.714764597,First Class,Corporate,Texas,West,Furniture,Bookcases,86.58,2,0.0,30.06,2020,2,Feb,34.72
CA-2023-100307,2022-02-08 06:18:45.011257312,Second Class,Home Office,California,Central,Technology,Copiers,39.23,8,0.0,12.51,2022,2,Feb,31.89
CA-2020-100308,2020-02-08 20:40:12.848351428,Second Class,Corporate,Pennsylvania,Central,Office Supplies,Paper,229.2,10,0.1,41.31,2020,2,Feb,18.02
CA-2021-100309,2021-04-04 23:31:10.876069440,Second Class,Consumer,Washington,Central,Technology,Copiers,283.96,14,0.3,-16.99,2021,4,Apr,-5.98
CA-2022-100310,2020-05-19 08:59:24.877170160,First Class,Consumer,Michigan,East,Furniture,Furnishings,208.23,9,0.0,83.11,2020,5,May,39.91
CA-2023-100311,2022-01-06 23:25:29.374093160,Same Day,Consumer,Pennsylvania,South,Technology,Phones,50.1,11,0.1,6.57,2022,1,Jan,13.11
CA-2020-100312,2020-11-24 17:07:40.559363584,Same Day,Consumer,New York,East,Technology,Machines,70.4,7,0.2,2.81,2020,11,Nov,3.99
CA-2021-100313,2021-07-18 19:16:29.743333168,Standard Class,Home Office,Illinois,South,Office Supplies,Storage,187.6,9,0.1,42.5,2021,7,Jul,22.65
CA-2022-100314,2022-12-05 23:59:16.771901728,Same Day,Corporate,Florida,East,Office Supplies,Storage,27.45,12,0.3,4.89,2022,12,Dec,17.81
CA-2023-100315,2020-01-05 10:56:29.443138039,Standard Class,Consumer,Georgia,West,Office Supplies,Paper,116.61,9,0.3,1.54,2020,1,Jan,1.32
CA-2020-100316,2022-02-02 13:34:03.428228344,First Class,Home Office,Florida,West,Furniture,Tables,676.48,14,0.0,229.38,2022,2,Feb,33.91
CA-2021-100317,2022-07-20 10:16:56.220543344,First Class,Home Office,Florida,West,Technology,Copiers,123.97,11,0.0,28.85,2022,7,Jul,23.27
CA-2022-100318,2020-11-19 05:38:32.883374192,Same Day,Corporate,Pennsylvania,Central,Technology,Copiers,33.5,6,0.2,-0.75,2020,11,Nov,-2.24
